State,City,Locations,Courts
Iowa,Burlington,2,8
Iowa,Indianola,2,3
Iowa,Garner,2,6
Iowa,DeWitt,2,9
Iowa,Newton,2,7
Iowa,Pleasant Hill,2,13
Iowa,Fort Madison,2,8
Iowa,Conrad,2,4
Iowa,Asbury,2,4
Iowa,Aurelia,1,1
Iowa,Waukon,1,3
Iowa,Allison,1,1
Iowa,Charles City,1,2
Iowa,Arnolds Park,1,4
Iowa,Sigourney,1,2
Iowa,University Park,1,2
Iowa,Bondurant,1,3
Iowa,Lake Park,1,3
Iowa,Beaman,1,2
Iowa,Neola,1,2
Iowa,Tiffin,1,2
Iowa,Estherville,1,4
Iowa,Mount Vernon,1,2
Iowa,Creston,1,4
Iowa,Sheldon,1,2
Iowa,Grundy Center,1,2
Iowa,Oskaloosa,1,3
Iowa,Manning,1,2
Iowa,Carroll,1,5
Iowa,Polk City,1,1
Iowa,Washington,1,3
Iowa,Perry,1,3
Iowa,Atlantic,1,4
Iowa,Kalona,1,4
Iowa,Belmond,1,4
Iowa,Adel,1,2
Iowa,Ida Grove,1,4
Iowa,Rock Falls,1,1
Iowa,Decorah,1,2
Iowa,Red Oak,1,0
Iowa,Coon Rapids,1,1
Iowa,Salix,1,2
Iowa,Emmetsburg,1,1
Iowa,Story City,1,4
Iowa,Calmar,1,1
Iowa,Okoboji,1,4
Iowa,Orange City,1,2
Iowa,Correctionville,1,2
Iowa,Grimes,1,3
Iowa,Steamboat Rock,1,4
Iowa,Lake Mills,1,4
Iowa,Sergeant Bluff,1,4
Iowa,Wellman,1,8
Iowa,Columbus Junction,1,2
Iowa,Cresco,1,6
Iowa,Monticello,1,4
Kansas,Wichita,34,158
Kansas,Overland Park,16,77
Kansas,Topeka,12,66
Kansas,Manhattan,7,22
Kansas,Andover,5,18
Kansas,Hutchinson,5,12
Kansas,Lawrence,5,46
Kansas,Lenexa,5,17
Kansas,Olathe,5,11
Kansas,Derby,3,10
Kansas,Leavenworth,3,11
Kansas,Leawood,3,20
Kansas,Mulvane,3,7
Kansas,Prairie Village,3,14
Kansas,Shawnee,3,8
Kansas,Valley Center,3,4
Kansas,Winfield,3,6
Kansas,Bel Aire,2,12
Kansas,El Dorado,2,7
Kansas,Emporia,2,10
Kansas,Goddard,2,16
Kansas,Great Bend,2,7
Kansas,Hays,2,8
Kansas,Iola,2,10
Kansas,Merriam,2,5
Kansas,Mission,2,9
Kansas,Newton,2,5
Kansas,Ottawa,2,6
Kansas,Pittsburg,2,7
Kansas,Salina,2,13
Kansas,Tonganoxie,2,4
Kansas,Wamego,2,12
Kansas,Abilene,1,1
Kansas,Arkansas City,1,2
Kansas,Augusta,1,2
Kansas,Baxter Springs,1,4
Kansas,Bonner Springs,1,3
Kansas,Clay Center,1,1
Kansas,Coffeyville,1,2
Kansas,Columbus,1,7
Kansas,Council Grove,1,2
Kansas,De Soto,1,3
Kansas,Fairway,1,2
Kansas,Fort Leavenworth,1,2
Kansas,Gardner,1,2
Kansas,Glasco,1,1
Kansas,Gridley,1,2
Kansas,Haven,1,3
Kansas,Haysville,1,2
Kansas,Hill City,1,3
Kansas,Hillsboro,1,4
Kansas,Independence,1,2
Kansas,Junction City,1,3
Kansas,Kansas City,1,4
Kansas,Lackmans,1,1
Kansas,La Harpe,1,2
Kansas,Lake Quivira,1,6
Kansas,Louisburg,1,3
Kansas,McPherson,1,2
Kansas,Moundridge,1,6
Kansas,Mount Vernon,1,2
Kansas,Osawatomie,1,3
Kansas,Overbrook,1,6
Kansas,Park City,1,3
Kansas,Plainville,1,2
Kansas,Prairie View,1,1
Kansas,Pratt,1,2
Kansas,Sabetha,1,1
Kansas,Saint John,1,6
Kansas,Seneca,1,2
Kansas,Spring Hill,1,4
Kansas,Stockton,1,1
Kansas,Udall,1,1
Kansas,Winona,1,0
Kentucky,Louisville,26,122
Kentucky,Lexington,20,106
Kentucky,Owensboro,12,58
Kentucky,Bowling Green,8,37
Kentucky,Paducah,7,26
Kentucky,Ashland,6,23
Kentucky,Elizabethtown,5,25
Kentucky,Florence,4,23
Kentucky,Frankfort,4,13
Kentucky,Henderson,4,18
Kentucky,Hopkinsville,4,14
Kentucky,La Grange,4,9
Kentucky,Madisonville,4,21
Kentucky,Calvert City,3,8
Kentucky,Crestwood,3,6
Kentucky,Jeffersontown,3,6
Kentucky,Maysville,3,9
Kentucky,Richmond,3,7
Kentucky,Springfield,3,7
Kentucky,Albany,2,3
Kentucky,Alexandria,2,5
Kentucky,Cold Spring,2,12
Kentucky,Corbin,2,5
Kentucky,Crestview Hills,2,19
Kentucky,Fort Thomas,2,12
Kentucky,Independence,2,5
Kentucky,Louisa,2,4
Kentucky,Pikeville,2,7
Kentucky,Prospect,2,10
Kentucky,Shelbyville,2,6
Kentucky,Alvaton,1,5
Kentucky,Augusta,1,4
Kentucky,Benton,1,3
Kentucky,Buckner,1,3
Kentucky,Campbellsville,1,6
Kentucky,Cave City,1,4
Kentucky,Covington,1,2
Kentucky,Danville,1,6
Kentucky,Eddyville,1,2
Kentucky,Erlanger,1,6
Kentucky,Ewing,1,4
Kentucky,Fort Knox,1,1
Kentucky,Fort Mitchell,1,8
Kentucky,Franklin,1,4
Kentucky,Georgetown,1,1
Kentucky,Gilbertsville,1,1
Kentucky,Greenville,1,4
Kentucky,Hebron Estates,1,4
Kentucky,Hodgenville,1,1
Kentucky,Lawrenceburg,1,3
Kentucky,Lexington Manor,1,1
Kentucky,London,1,4
Kentucky,Midway,1,3
Kentucky,Morgantown,1,6
Kentucky,Mount Washington,1,3
Kentucky,New Haven,1,3
Kentucky,Newport,1,10
Kentucky,Paris,1,5
Kentucky,Prestonsburg,1,4
Kentucky,Russell Springs,1,2
Kentucky,Union,1,8
Kentucky,United States,1,10
Kentucky,Vanceburg,1,2
Kentucky,Van Lear,1,1
Kentucky,Versailles,1,3
Kentucky,Williamsburg,1,6
Kentucky,Winchester,1,6
Kentucky,Woodsonville,1,4
Louisiana,Baton Rouge,19,82
Louisiana,New Orleans,15,83
Louisiana,Shreveport,10,34
Louisiana,Lafayette,6,31
Louisiana,Metairie,5,16
Louisiana,Gretna,4,11
Louisiana,Mandeville,4,22
Louisiana,Bossier City,3,10
Louisiana,Hammond,3,13
Louisiana,Port Allen,3,9
Louisiana,Slidell,3,35
Louisiana,Thibodaux,3,10
Louisiana,Zachary,3,9
Louisiana,Baker,2,18
Louisiana,Covington,2,9
Louisiana,Elmwood,2,9
Louisiana,Gonzales,2,14
Louisiana,Lake Charles,2,6
Louisiana,Luling,2,7
Louisiana,Marrero,2,8
Louisiana,Monroe,2,13
Louisiana,Natchitoches,2,4
Louisiana,New Iberia,2,8
Louisiana,New Roads,2,4
Louisiana,Ponchatoula,2,6
Louisiana,Vidalia,2,13
Louisiana,Winnsboro,2,4
Louisiana,Addis,1,2
Louisiana,Alexandria,1,2
Louisiana,Ball,1,6
Louisiana,Belle Chasse,1,4
Louisiana,Benton,1,6
Louisiana,Berwick,1,3
Louisiana,Broussard,1,6
Louisiana,Calhoun,1,3
Louisiana,Cankton,1,3
Louisiana,Chalmette,1,6
Louisiana,Chauvin,1,0
Louisiana,Church Point,1,2
Louisiana,Crowley,1,2
Louisiana,Denham Springs,1,3
Louisiana,DeRidder,1,3
Louisiana,Destrehan,1,4
Louisiana,Ethel,1,16
Louisiana,Eunice,1,2
Louisiana,Franklin,1,1
Louisiana,Harahan,1,2
Louisiana,Houma,1,10
Louisiana,Jennings,1,6
Louisiana,Kenner,1,2
Louisiana,Lacombe,1,3
Louisiana,Leesville,1,2
Louisiana,Lockport,1,8
Louisiana,Loranger,1,0
Louisiana,Plaquemine,1,4
Louisiana,Roseland,1,0
Louisiana,Saint Francisville,1,6
Louisiana,Sterlington,1,1
Louisiana,Sulphur,1,6
Louisiana,Sunset,1,3
Louisiana,United States,1,2
Louisiana,Vinton,1,2
Louisiana,West Monroe,1,6
Louisiana,Youngsville,1,6
Maine,Portland,11,63
Maine,Falmouth,5,26
Maine,Brunswick,5,18
Maine,South Portland,5,24
Maine,Westbrook,4,30
Maine,Saco,4,21
Maine,Rockport,4,15
Maine,Biddeford,3,10
Maine,Waterville,3,10
Maine,Poland,3,10
Maine,Sanford,3,13
Maine,Gorham,3,8
Maine,Calais,3,6
Maine,Hampden,3,17
Maine,York,3,16
Maine,Boothbay Harbor,3,10
Maine,Bangor,3,8
Maine,Auburn,2,5
Maine,Lewiston,2,10
Maine,Waldoboro,2,4
Maine,Lincoln,2,8
Maine,Casco,2,4
Maine,Farmington,2,5
Maine,Presque Isle,2,6
Maine,Augusta,2,8
Maine,Wells,2,8
Maine,Wilton,2,4
Maine,Kennebunk,2,7
Maine,Scarborough,2,3
Maine,Belfast,2,6
Maine,Bar Harbor,2,5
Maine,Harrison,2,7
Maine,Kennebunkport,2,6
Maine,Ellsworth,2,9
Maine,Brewer,2,6
Maine,North Yarmouth,1,0
Maine,Phippsburg,1,4
Maine,Damariscotta,1,3
Maine,Pittsfield,1,2
Maine,Pownal,1,1
Maine,Grand Lake Stream,1,1
Maine,Hollis Center,1,2
Maine,Bailey Island,1,0
Maine,Norway,1,2
Maine,Stonington,1,2
Maine,Bridgton,1,2
Maine,Swans Island,1,1
Maine,Baileyville,1,3
Maine,Eliot,1,2
Maine,Bethel,1,3
Maine,Frye Island,1,6
Maine,South Berwick,1,2
Maine,Chebeague Island,1,2
Maine,Winter Harbor,1,3
Maine,China,1,4
Maine,Bath,1,3
Maine,Fort Fairfield,1,3
Maine,Caribou,1,5
Maine,Bowdoinham,1,2
Maine,Orland,1,2
Maine,Millinocket,1,4
Maine,Yarmouth,1,4
Maine,Jefferson,1,3
Maine,New Gloucester,1,2
Maine,Gray,1,1
Maine,Cumberland Center,1,4
Maine,Penobscot,1,1
Maine,Lyman,1,2
Maine,Southwest Harbor,1,3
Maine,Cape Neddick,1,2
Maine,Rangeley,1,1
Maine,Lincolnville,1,2
Maine,Allagash,1,0
Maine,Old Town,1,2
Maine,Windham,1,3
Maine,Kittery,1,3
Maine,Winslow,1,4
Maine,Oakland,1,6
Maine,Cumberland,1,6
Maine,Livermore,1,2
Maine,Wiscasset,1,2
Maine,Van Buren,1,3
Maine,Cape Elizabeth,1,8
Maine,Kingfield,1,1
Maine,Eastport,1,1
Maine,Hope,1,2
Maine,Bucksport,1,1
Maine,Fryeburg,1,4
Maine,Northport,1,4
Maryland,Baltimore,19,84
Maryland,Frederick,19,65
Maryland,Silver Spring,16,82
Maryland,Columbia,15,70
Maryland,Rockville,15,52
Maryland,Annapolis,12,54
Maryland,Westminster,10,37
Maryland,Laurel,9,35
Maryland,Salisbury,8,37
Maryland,Gaithersburg,7,27
Maryland,Bowie,6,22
Maryland,Ocean City,6,30
Maryland,Bel Air,6,24
Maryland,Havre de Grace,5,9
Maryland,College Park,5,19
Maryland,Millersville,5,19
Maryland,Pikesville,5,37
Maryland,Elkton,5,24
Maryland,Easton,4,30
Maryland,Hagerstown,4,8
Maryland,Potomac,4,16
Maryland,Odenton,4,15
Maryland,Olney,4,12
Maryland,Hampstead,4,20
Maryland,Upper Marlboro,4,8
Maryland,Pasadena,3,9
Maryland,Brookeville,3,11
Maryland,Beltsville,3,7
Maryland,Severna Park,3,12
Maryland,Glen Burnie,3,13
Maryland,Cambridge,3,7
Maryland,Pocomoke City,3,11
Maryland,Sykesville,3,7
Maryland,Arnold,3,13
Maryland,Bethesda,3,29
Maryland,Stevensville,3,11
Maryland,Centreville,3,14
Maryland,United States,3,22
Maryland,Linthicum Heights,3,8
Maryland,Berlin,3,13
Maryland,Cockeysville,2,13
Maryland,Thurmont,2,2
Maryland,Poolesville,2,9
Maryland,Finksburg,2,20
Maryland,Montgomery Village,2,6
Maryland,Cumberland,2,13
Maryland,Randallstown,2,6
Maryland,Kensington,2,7
Maryland,New Market,2,9
Maryland,Street,2,6
Maryland,Phoenix,2,7
Maryland,Leonardtown,2,8
Maryland,Towson,2,8
Maryland,Cabin John,2,4
Maryland,Parkville,2,6
Maryland,Chestertown,2,10
Maryland,Catonsville,2,9
Maryland,Mount Airy,2,8
Maryland,Ellicott City,2,22
Maryland,Colesville,2,6
Maryland,Prince Frederick,2,11
Maryland,Oakland,2,5
Maryland,Taneytown,2,8
Maryland,Lusby,2,9
Maryland,Lexington Park,2,8
Maryland,Burtonsville,2,7
Maryland,Germantown,2,6
Maryland,Darnestown,2,10
Maryland,Chevy Chase,2,4
Maryland,Edgewood,1,3
Maryland,Rohrersville,1,1
Maryland,Sandy Spring,1,3
Maryland,Accokeek,1,1
Maryland,Freeland,1,6
Maryland,Towson Park,1,2
Maryland,Middletown,1,6
Maryland,Clear Spring,1,1
Maryland,Timonium,1,2
Maryland,Galesville,1,6
Maryland,Haverford,1,4
Maryland,Clarksburg,1,4
Maryland,Waldorf,1,2
Maryland,Greenbelt,1,4
Maryland,Shady Side,1,2
Maryland,Oxford,1,4
Maryland,Riverdale Park,1,4
Maryland,Grantsville,1,8
Maryland,California,1,2
Maryland,Woodbine,1,8
Maryland,Keedysville,1,1
Maryland,Wheaton,1,7
Maryland,Chesapeake Beach,1,3
Maryland,Crownsville,1,4
Maryland,Fallston,1,5
Maryland,Clinton,1,4
Maryland,Elkridge,1,3
Maryland,Ocean Pines,1,16
Maryland,Rosedale,1,8
Maryland,Forestville,1,2
Maryland,Inwood,1,2
Maryland,Avery,1,8
Maryland,Sunderland,1,1
Maryland,Mechanicsville,1,4
Maryland,Middle River,1,2
Maryland,Monkton,1,2
Maryland,Bestgate,1,4
Maryland,Capitol Heights,1,3
Maryland,New Windsor,1,4
Maryland,Severn,1,2
Maryland,Darlington,1,2
Maryland,Crofton,1,3
Maryland,Port Tobacco,1,3
Maryland,North East,1,4
Maryland,North Potomac,1,6
Maryland,Manchester,1,3
Maryland,Abingdon,1,1
Maryland,Spencerville,1,2
Maryland,Great Mills,1,4
Maryland,White Marsh,1,10
Maryland,Ijamsville,1,3
Maryland,Perry Hall,1,3
Maryland,Glenwood,1,6
Maryland,Churchville,1,4
Maryland,Rising Sun,1,4
Maryland,Bushwood,1,6
Maryland,Snow Hill,1,6
Maryland,University Park,1,4
Maryland,Damascus,1,1
Maryland,Worton,1,6
Maryland,Dundalk,1,2
Maryland,North Beach,1,2
Maryland,St. Michaels,1,4
Maryland,Walkersville,1,3
Maryland,Cresaptown,1,6
Maryland,Dunkirk,1,4
Maryland,Grasonville,1,4
Maryland,Temple Hills,1,2
Maryland,Greater Landover,1,2
Maryland,Denton,1,2
Maryland,Glenarden,1,4
Maryland,North Bethesda,1,9
Maryland,Camp Springs,1,2
Maryland,Highfield-Cascade,1,3
Massachusetts,Boston,25,80
Massachusetts,Newton,10,46
Massachusetts,Westfield,7,36
Massachusetts,Bedford,6,25
Massachusetts,Peabody,6,19
Massachusetts,Plymouth,5,27
Massachusetts,Franklin,5,13
Massachusetts,Woburn,5,12
Massachusetts,Fairhaven,5,22
Massachusetts,Danvers,4,13
Massachusetts,Natick,4,36
Massachusetts,South Yarmouth,4,30
Massachusetts,Marshfield,4,14
Massachusetts,Westford,4,17
Massachusetts,Cambridge,4,10
Massachusetts,Mashpee,4,22
Massachusetts,Waltham,4,11
Massachusetts,Andover,4,14
Massachusetts,Lynn,4,10
Massachusetts,Reading,4,16
Massachusetts,Brookline,4,17
Massachusetts,Newburyport,4,13
Massachusetts,Quincy,4,8
Massachusetts,Falmouth,3,12
Massachusetts,Salem,3,14
Massachusetts,Marblehead,3,17
Massachusetts,Springfield,3,9
Massachusetts,Somerville,3,13
Massachusetts,Eastham,3,23
Massachusetts,Leominster,3,18
Massachusetts,Hingham,3,16
Massachusetts,Pittsfield,3,12
Massachusetts,Lexington,3,11
Massachusetts,Northborough,3,11
Massachusetts,Sturbridge,3,11
Massachusetts,North Andover,3,10
Massachusetts,Haverhill,3,23
Massachusetts,Attleboro,3,9
Massachusetts,Mansfield,3,9
Massachusetts,Barnstable,3,22
Massachusetts,North Easton,3,16
Massachusetts,Westborough,3,18
Massachusetts,Fall River,3,20
Massachusetts,Taunton,3,11
Massachusetts,Burlington,3,13
Massachusetts,Salisbury,2,11
Massachusetts,Methuen,2,8
Massachusetts,Hudson,2,12
Massachusetts,Belmont,2,12
Massachusetts,New Bedford,2,7
Massachusetts,Concord,2,9
Massachusetts,Acton,2,18
Massachusetts,Sharon,2,10
Massachusetts,Lunenburg,2,10
Massachusetts,Milton,2,3
Massachusetts,Braintree,2,12
Massachusetts,Greenfield,2,7
Massachusetts,Marlborough,2,8
Massachusetts,Raynham,2,9
Massachusetts,Arlington,2,2
Massachusetts,Chatham,2,12
Massachusetts,Hanover,2,30
Massachusetts,Holden,2,4
Massachusetts,Beverly,2,10
Massachusetts,Winchester,2,4
Massachusetts,Grafton,2,7
Massachusetts,Medford,2,6
Massachusetts,West Tisbury,2,3
Massachusetts,Worcester,2,5
Massachusetts,Stoughton,2,12
Massachusetts,Longmeadow,2,15
Massachusetts,West Springfield,2,6
Massachusetts,Wilmington,2,7
Massachusetts,West Boylston,2,12
Massachusetts,Duxbury,2,9
Massachusetts,Westbrook Village,2,12
Massachusetts,Billerica,2,8
Massachusetts,Brewster,2,10
Massachusetts,Ipswich,2,6
Massachusetts,Lenox,2,6
Massachusetts,Winthrop,2,10
Massachusetts,Athol,2,4
Massachusetts,Sterling,2,7
Massachusetts,Hull,2,6
Massachusetts,Huntington,2,5
Massachusetts,Kingston,2,12
Massachusetts,Rehoboth,2,5
Massachusetts,Swampscott,2,3
Massachusetts,Saugus,2,8
Massachusetts,Lowell,2,3
Massachusetts,Wellfleet,2,9
Massachusetts,Great Barrington,2,8
Massachusetts,Shrewsbury,2,8
Massachusetts,Edgartown,2,5
Massachusetts,Framingham,2,5
Massachusetts,Nantucket,2,8
Massachusetts,Northampton,1,6
Massachusetts,Wellesley Hills,1,2
Massachusetts,Dennis,1,14
Massachusetts,Carlisle,1,2
Massachusetts,Ludlow,1,4
Massachusetts,Westwood,1,3
Massachusetts,Bridgewater,1,6
Massachusetts,Wellesley,1,2
Massachusetts,Dartmouth,1,9
Massachusetts,Bolton,1,3
Massachusetts,Spencer,1,3
Massachusetts,Vineyard Haven,1,3
Massachusetts,Deerfield,1,3
Massachusetts,Nahant,1,2
Massachusetts,Stearnsville,1,6
Massachusetts,North Oxford,1,2
Massachusetts,Upton,1,9
Massachusetts,Millis,1,7
Massachusetts,Needham,1,8
Massachusetts,Harwich Port,1,6
Massachusetts,Sudbury,1,6
Massachusetts,Gardner,1,6
Massachusetts,Revere,1,1
Massachusetts,Medfield,1,12
Massachusetts,Pembroke,1,14
Massachusetts,West Newbury,1,1
Massachusetts,Monument Beach,1,4
Massachusetts,Westhampton,1,2
Massachusetts,Wrentham,1,3
Massachusetts,Wayland,1,4
Massachusetts,Melrose,1,2
Massachusetts,South Hadley,1,4
Massachusetts,Charlemont,1,1
Massachusetts,Harwich,1,12
Massachusetts,Shelburne Falls,1,8
Massachusetts,Fall River Station,1,8
Massachusetts,Belchertown,1,2
Massachusetts,West Manchester,1,16
Massachusetts,United States,1,6
Massachusetts,Holliston,1,2
Massachusetts,Marion,1,4
Massachusetts,Boylston,1,3
Massachusetts,Harvard,1,4
Massachusetts,Bourne,1,2
Massachusetts,Dalton,1,2
Massachusetts,Sherborn,1,2
Massachusetts,Southbridge,1,2
Massachusetts,Plainville,1,4
Massachusetts,Malden,1,4
Massachusetts,Scituate,1,9
Massachusetts,Readville Manor,1,7
Massachusetts,Oak Bluffs,1,5
Massachusetts,Norfolk,1,6
Massachusetts,Swansea,1,3
Massachusetts,Brockton,1,2
Massachusetts,Holyoke,1,15
Massachusetts,Carver,1,1
Massachusetts,West Dennis,1,3
Massachusetts,Randolph,1,2
Massachusetts,Provincetown,1,4
Massachusetts,West Yarmouth,1,5
Massachusetts,South Dennis,1,4
Massachusetts,Dracut,1,4
Massachusetts,Westport,1,2
Massachusetts,Forestdale,1,6
Massachusetts,Gloucester,1,2
Massachusetts,Milton Upper Mills,1,2
Massachusetts,Stoneham,1,2
Massachusetts,Methuen Town,1,2
Massachusetts,Weymouth,1,6
Massachusetts,South Hamilton,1,4
Massachusetts,Dennis Port,1,4
Massachusetts,Chelsea,1,2
Massachusetts,Groton,1,8
Massachusetts,Webster,1,2
Massachusetts,Lakeville,1,9
Massachusetts,Georgetown,1,4
Massachusetts,Boxford,1,4
Massachusetts,Wakefield,1,3
Massachusetts,Onset,1,4
Massachusetts,Walpole,1,2
Massachusetts,Norwood,1,3
Massachusetts,Tyngsboro,1,3
Massachusetts,Buzzards Bay,1,6
Massachusetts,Weston,1,6
Massachusetts,Pontoosuc,1,0
Massachusetts,Paxton,1,4
Massachusetts,East Bolton,1,1
Massachusetts,North Falmouth,1,4
Massachusetts,Agawam,1,4
Massachusetts,North Dartmouth,1,12
Massachusetts,Wenham,1,4
Massachusetts,Rockland,1,1
Massachusetts,Watertown,1,10
Massachusetts,Amherst,1,16
Massachusetts,Chelmsford,1,2
Massachusetts,Lancaster,1,1
Michigan,Grand Rapids,12,101
Michigan,Ann Arbor,11,44
Michigan,Kalamazoo,9,44
Michigan,Holland,9,54
Michigan,Muskegon,9,29
Michigan,Troy,7,36
Michigan,Livonia,6,35
Michigan,Jackson,6,28
Michigan,Lansing,6,25
Michigan,Battle Creek,6,29
Michigan,Portage,6,30
Michigan,Harbor Springs,5,13
Michigan,Rockford,5,38
Michigan,Traverse City,5,32
Michigan,Niles,5,22
Michigan,Marquette,5,16
Michigan,Saginaw,5,35
Michigan,Grand Haven,5,37
Michigan,United States,5,20
Michigan,Petoskey,4,14
Michigan,Birmingham,4,14
Michigan,Royal Oak,4,21
Michigan,Detroit,4,21
Michigan,Grand Blanc,4,5
Michigan,Novi,4,20
Michigan,Norton Shores,4,15
Michigan,Warren,4,24
Michigan,Whitehall,4,23
Michigan,Waterford,3,12
Michigan,Zeeland,3,20
Michigan,Port Huron,3,6
Michigan,Northville,3,10
Michigan,Paw Paw,3,12
Michigan,South Lyon,3,13
Michigan,St. Joseph,3,24
Michigan,Greenville,3,15
Michigan,Midland,3,12
Michigan,New Baltimore,3,10
Michigan,Oscoda,3,7
Michigan,Iron Mountain,3,10
Michigan,Spring Lake,3,12
Michigan,Lake Orion,3,7
Michigan,Plymouth,3,14
Michigan,Pentwater,3,14
Michigan,Monroe,3,16
Michigan,Coldwater,3,15
Michigan,Three Rivers,3,6
Michigan,Lowell,3,16
Michigan,Brighton,3,21
Michigan,Macomb,3,10
Michigan,Ypsilanti,3,9
Michigan,Bay City,3,11
Michigan,South Haven,3,20
Michigan,St. Clair Shores,3,17
Michigan,Westland,3,10
Michigan,Kentwood,3,8
Michigan,Fraser,3,5
Michigan,Byron Center,3,19
Michigan,Alma,2,8
Michigan,Alpena,2,10
Michigan,Owosso,2,6
Michigan,Williamston,2,4
Michigan,Chelsea,2,9
Michigan,Saline,2,5
Michigan,Charlevoix,2,6
Michigan,Milford Charter Township,2,8
Michigan,Sterling Heights,2,5
Michigan,Iron River,2,5
Michigan,Clio,2,5
Michigan,Williamsburg,2,13
Michigan,Howell,2,10
Michigan,Adrian,2,10
Michigan,Rochester,2,12
Michigan,Clawson,2,2
Michigan,Bear Lake,2,6
Michigan,Davisburg,2,4
Michigan,Dexter,2,5
Michigan,Clarkston,2,8
Michigan,Houghton Lake,2,5
Michigan,New Buffalo,2,10
Michigan,North Muskegon,2,7
Michigan,Haslett,2,10
Michigan,Fremont,2,10
Michigan,Flint,2,18
Michigan,Nashville,2,5
Michigan,East Lansing,2,12
Michigan,Frankfort,2,6
Michigan,Oxford,2,7
Michigan,Berrien Springs,2,18
Michigan,Cadillac,2,7
Michigan,Big Rapids,2,16
Michigan,Onekama,2,5
Michigan,Wixom,2,12
Michigan,Pontiac,2,22
Michigan,Northport,2,8
Michigan,Ionia,2,6
Michigan,Brooklyn,2,5
Michigan,De Tour Village,2,7
Michigan,Mount Pleasant,2,10
Michigan,Harbor Beach,2,5
Michigan,Hale,2,7
Michigan,Gladstone,2,8
Michigan,Southfield,2,8
Michigan,Clinton Township,2,9
Michigan,Canton,2,15
Michigan,Farmington Hills,2,13
Michigan,Wayland,2,6
Michigan,Bad Axe,2,8
Michigan,Benton Harbor,2,8
Michigan,Orchard Lake Village,2,24
Michigan,Gaylord,2,6
Michigan,Rochester Hills,2,12
Michigan,Rogers City,2,9
Michigan,Wyoming,2,10
Michigan,Lake Odessa,2,9
Michigan,Bloomfield Hills,2,7
Michigan,Swartz Creek,2,14
Michigan,Marshall,2,5
Michigan,Caledonia,2,7
Michigan,Grandville,2,12
Michigan,Ludington,2,10
Michigan,Manistee,2,10
Michigan,Riverview,2,6
Michigan,Morley,1,2
Michigan,Lexington,1,2
Michigan,Holly,1,2
Michigan,Stevensville,1,2
Michigan,Atkins,1,3
Michigan,Cedar Springs,1,4
Michigan,Woodhaven,1,6
Michigan,Harrison Township,1,5
Michigan,Canadian Lakes,1,8
Michigan,Fairview,1,2
Michigan,Pellston,1,2
Michigan,Otsego,1,2
Michigan,Romulus,1,3
Michigan,Mears,1,2
Michigan,Interlochen,1,4
Michigan,Allen Park,1,4
Michigan,Mackinaw City,1,3
Michigan,Shelby Township,1,3
Michigan,Lakeside,1,1
Michigan,White Lake,1,8
Michigan,University Center,1,6
Michigan,Scottville,1,2
Michigan,Mount Clemens,1,2
Michigan,Vicksburg,1,2
Michigan,Leonard,1,3
Michigan,Saint Johns,1,2
Michigan,Pinckney,1,6
Michigan,Dearborn,1,7
Michigan,Ada,1,6
Michigan,Lewiston,1,8
Michigan,Lapeer,1,5
Michigan,West Olive,1,3
Michigan,Twin Lake,1,2
Michigan,Hart,1,4
Michigan,Village of Clarkston,1,8
Michigan,Roscommon,1,2
Michigan,Crystal Falls,1,2
Michigan,Commerce,1,8
Michigan,Mason,1,2
Michigan,Flat Rock,1,2
Michigan,Denton,1,2
Michigan,Kalkaska,1,3
Michigan,Algonac,1,3
Michigan,Freeland,1,12
Michigan,Belding,1,2
Michigan,East Tawas,1,9
Michigan,Boyne City,1,4
Michigan,Wellston,1,1
Michigan,Orion Township,1,3
Michigan,Saugatuck,1,1
Michigan,Township of Northville,1,3
Michigan,Douglas,1,8
Michigan,Highland,1,4
Michigan,Farmington,1,4
Michigan,Grayling,1,8
Michigan,Grosse Pointe,1,2
Michigan,Auburn Hills,1,6
Michigan,Chesaning,1,7
Michigan,Mackinac Island,1,2
Michigan,Linden,1,1
Michigan,Sumner,1,0
Michigan,Beaverton,1,3
Michigan,Shelby,1,7
Michigan,Wyandotte,1,4
Michigan,Evart,1,1
Michigan,Temperance,1,2
Michigan,Lambertville,1,2
Michigan,Suttons Bay,1,8
Michigan,Trenton,1,3
Michigan,Davison,1,3
Michigan,Fowler,1,4
Michigan,Escanaba,1,3
Michigan,Holt,1,2
Michigan,Fennville,1,3
Michigan,DeWitt,1,3
Michigan,St. Joseph,1,8
Michigan,Mecosta,1,2
Michigan,Imlay City,1,2
Michigan,Marysville,1,2
Michigan,Port Austin,1,4
Michigan,Attica,1,2
Michigan,Hudsonville,1,12
Michigan,Caseville,1,1
Michigan,Richland,1,2
Michigan,Colon,1,8
Michigan,West Branch,1,2
Michigan,Utica,1,3
Michigan,Belmont,1,4
Michigan,Clyde,1,2
Michigan,Clinton,1,8
Michigan,Edwardsburg,1,2
Michigan,Union City,1,2
Michigan,Reno,1,2
Michigan,Harper Woods,1,2
Michigan,Auburn,1,3
Michigan,Eaton Rapids,1,4
Michigan,Roseville,1,2
Michigan,Commerce Charter Township,1,3
Michigan,Fair Haven,1,2
Michigan,Buchanan,1,3
Michigan,Arcadia,1,3
Michigan,Belleville,1,4
Michigan,Glen Arbor,1,3
Michigan,Allendale,1,4
Michigan,Washington,1,4
Michigan,Menominee,1,3
Michigan,Grosse Pointe Park,1,3
